"Trans Stat Date","Trans Stat Itype","Trans Stat Station Library","Trans Stat User Profile Name","Trans Stat Id"
"2022-05-03","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220503101129008829CV-230801037"
"2022-05-03","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220503174251010231CV519126434"
"2022-05-03","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220503111305008158CV-1750892608"
"2022-05-03","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220503111653009850CV-903153930"
"2022-05-03","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220503153843008105CV-1239414499"
"2022-05-03","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220503194523009196CV-265705246"
"2022-05-03","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220503152006009092CV181443886"
"2022-05-03","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220503165606009021CV-1894311764"
"2022-05-03","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220503170250016619CV1519859301"
"2022-05-03","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220503113246005646CV-1632382589"
"2022-05-03","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220503151439017333CV-1568065609"
"2022-05-03","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220503175421017397CV1559588079"
"2022-05-04","EQ-ECFCB","KC-CENTRAL","KC-STAFF","20220504114003017608CV623864107"
"2022-05-04","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220504150532015784CV-878971032"
"2022-05-04","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220504151043013931CV985186903"
"2022-05-04","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220504103354017123CV1670712322"
"2022-05-04","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220504182936011216CV232315441"
"2022-05-04","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220504183631012421CV642993831"
"2022-05-04","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220504152039013096CV-1493848545"
"2022-05-04","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220504170204013067CV-951137200"
"2022-05-04","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220504184214013025CV156997500"
"2022-05-05","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220505092722010901CV-1163992414"
"2022-05-05","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220505110723011236CV-1170687273"
"2022-05-05","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220505150310010986CV390866716"
"2022-05-05","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220505162835010982CV-162470768"
"2022-05-05","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220505161637009568CV293362505"
"2022-05-05","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220505173607010532CV1783670847"
"2022-05-05","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220505180600010551CV-1014879429"
"2022-05-06","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220506120142010847CV-761660020"
"2022-05-06","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220506134145013284CV1926576826"
"2022-05-06","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220506105002010334CV-1796205274"
"2022-05-06","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220506140521010382JZ-1143997116"
"2022-05-06","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220506125248007979CV225492307"
"2022-05-06","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220506132231007588CV-302505691"
"2022-05-06","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220506153354010517CV950782070"
"2022-05-06","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220506182614010569CV-263170343"
"2022-05-06","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220506123534007044CV-1380082810"
"2022-05-06","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220506132424014166CV-246852677"
"2022-05-06","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220506145437012610CV1487107330"
"2022-05-07","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220507095030007275JZ-129424731"
"2022-05-07","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220507105019005716CV-46709752"
"2022-05-07","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220507141502005706JZ1462340301"
"2022-05-07","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220507095424006733CV520808087"
"2022-05-07","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220507163854005977JZ10082812"
"2022-05-08","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220508115202005234CV1073808645"
"2022-05-08","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220508135437005469CV-370157117"
"2022-05-08","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220508162118005414CV-1345908062"
"2022-05-08","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220508165052005428CV-10652805"
"2022-05-09","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220509131122012066CV137260010"
"2022-05-09","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220509160437010779CV-1544777066"
"2022-05-09","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220509094552013127CV1442082319"
"2022-05-09","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220509121332013156CV1139738223"
"2022-05-09","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220509124141013111CV-1078845732"
"2022-05-09","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220509155455013176CV-1627237134"
"2022-05-09","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220509154328009576CV1484927881"
"2022-05-09","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220509125033014106CV-883901528"
"2022-05-10","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220510114711011173JZ471215203"
"2022-05-10","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220510124423011123JZ1536361140"
"2022-05-10","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220510130821011159JZ762604280"
"2022-05-10","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220510142642011101CV-112351148"
"2022-05-10","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220510173905011672CV-2031949668"
"2022-05-10","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220510150526010684CV-684746467"
"2022-05-10","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220510155433010605CV-620818630"
"2022-05-10","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220510164915012676CV1145539529"
"2022-05-10","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220510095831013639CV-506922638"
"2022-05-10","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220510095951013644CV-347791053"
"2022-05-10","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220510125028010145CV-1890976091"
"2022-05-10","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220510122253009339CV1291926854"
"2022-05-11","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220511101506011803CV1600484199"
"2022-05-11","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220511173653011831CV1326652974"
"2022-05-11","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220511175559009858CV525166431"
"2022-05-11","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220511181751009838JZ-502332418"
"2022-05-11","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220511193319009876CV-1495662692"
"2022-05-11","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220511193800011892JZ1524974508"
"2022-05-11","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220511194029011807JZ161880414"
"2022-05-11","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220511103011009053CV1985121671"
"2022-05-11","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220511161100006069CV2111965472"
"2022-05-11","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220511113700007075CV-1315738570"
"2022-05-11","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220511080256005501JZ743448516"
"2022-05-11","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220511173848012085CV-1519707822"
"2022-05-12","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220512171403007418JZ202828177"
"2022-05-12","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220512171545007422FZ2021371863"
"2022-05-12","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220512171613007432JZ-80714796"
"2022-05-12","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220512172400013571FZ329667820"
"2022-05-12","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220512181758009627CV2075019353"
"2022-05-12","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220512164956011135CV-1358351339"
"2022-05-12","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220512171546006786CV-1268900418"
"2022-05-12","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220512174053004001JZ1204518072"
"2022-05-13","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220513093857005144CV-1420152820"
"2022-05-13","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220513103837011442CV40171386"
"2022-05-13","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220513152812011426JZ474246166"
"2022-05-13","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220513134345013206CV-1001141437"
"2022-05-13","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220513144019018801JZ-664361478"
"2022-05-13","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220513160629010201FZ-1453140095"
"2022-05-13","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220513155349013972CV1307357164"
"2022-05-13","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220513160716013904CV1835964389"
"2022-05-13","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220513113010010150CV1443358819"
"2022-05-13","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220513113131010161CV-1337982263"
"2022-05-13","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220513120544012767CV2087525047"
"2022-05-13","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220513155207013791CV-1733613065"
"2022-05-14","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220514103030008667JZ335467061"
"2022-05-14","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220514100220008786CV-1324737940"
"2022-05-14","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220514103444008703CV1189414634"
"2022-05-14","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220514131803005459CV-1621842765"
"2022-05-14","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220514132934008700CV-1291121736"
"2022-05-14","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220514161447006721CV-274345319"
"2022-05-14","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220514114026005201CV1872493410"
"2022-05-14","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220514125326005102CV-59004198"
"2022-05-14","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220514131350006325CV-905711093"
"2022-05-14","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220514163138006301CV-664863405"
"2022-05-14","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220514163351006312CV1068379430"
"2022-05-15","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220515165747006601JZ339200662"
"2022-05-15","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220515164037006027CV535190255"
"2022-05-15","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220515122406007801JZ-1800560248"
"2022-05-15","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220515122413007901FZ1936264759"
"2022-05-15","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220515122415007901JZ-403154575"
"2022-05-15","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220515122420007901FZ-212504142"
"2022-05-15","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220515122432007901JZ-873657948"
"2022-05-15","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220515122436007901FZ1601498355"
"2022-05-15","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220515122504007801JZ-1914740959"
"2022-05-15","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220515122635008001FZ1491117211"
"2022-05-15","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220515122708007801JZ-208656542"
"2022-05-15","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220515122715008001FZ1068470690"
"2022-05-15","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220515122835007801JZ346655776"
"2022-05-15","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220515150543005370CV2076994601"
"2022-05-16","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220516103154011734CV-326157139"
"2022-05-16","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220516104215011759CV-532369092"
"2022-05-16","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220516144733009953CV644350815"
"2022-05-16","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220516160820011768JZ892370854"
"2022-05-16","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220516091434012624CV1762736625"
"2022-05-16","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220516101332011555CV-179474793"
"2022-05-16","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220516163327010951CV1416796651"
"2022-05-16","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220516122043009209JZ-766389960"
"2022-05-16","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220516155857011831CV1779001792"
"2022-05-16","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220516161418011861JZ-1152514227"
"2022-05-16","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220516161546011867FZ1381034911"
"2022-05-16","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220516110740014407CV-421385301"
"2022-05-16","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220516143846011478CV-1676544330"
"2022-05-16","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220516112506013867CV-981805794"
"2022-05-16","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220516135521013842CV-143772013"
"2022-05-17","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220517115129018501JZ346579676"
"2022-05-17","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220517115145002501FZ376576655"
"2022-05-17","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220517115343018201JZ578110504"
"2022-05-17","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220517105304011428CV565908817"
"2022-05-17","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220517121324002206CV-193941957"
"2022-05-17","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220517091406014301JZ-1994887735"
"2022-05-17","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220517131007014510CV-679629446"
"2022-05-17","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220517183542010943CV1886933653"
"2022-05-17","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220517161046009837CV475415087"
"2022-05-17","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220517174828015403CV914241674"
"2022-05-18","EQ-ECFCB","KC-CENTRAL","KC-STAFF","20220518125909013430CV1753507020"
"2022-05-18","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220518115623011786JZ1689562996"
"2022-05-18","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220518142000012481JZ925897873"
"2022-05-18","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220518150359011101JZ63694506"
"2022-05-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220518072820007101JZ-537069124"
"2022-05-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220518123912011202JZ-1181236192"
"2022-05-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220518200747011228CV-1087930671"
"2022-05-18","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220518102150008481CV-1157348315"
"2022-05-18","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220518142531011801JZ1111530455"
"2022-05-18","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220518170142008938CV106785364"
"2022-05-18","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220518200659008945CV-1722253759"
"2022-05-18","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220518105626011500RV1772699542"
"2022-05-18","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220518181744011640CV1765808203"
"2022-05-18","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220518182039011664CV-1860703527"
"2022-05-18","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220518124536006758CV989905969"
"2022-05-18","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220518115041012792CV-758508726"
"2022-05-18","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220518175442012738CV-1595316993"
"2022-05-19","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220519093035009926JZ985191554"
"2022-05-19","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220519171023009967CV-490521131"
"2022-05-19","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220519184255009945CV-192375996"
"2022-05-19","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220519184500009982JZ1400876224"
"2022-05-19","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220519154213011268JZ-166697027"
"2022-05-19","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220519154315011283CV-464005172"
"2022-05-19","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220519134737012215JZ23866023"
"2022-05-19","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220519134809012222CV1257736948"
"2022-05-19","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220519151845012227JZ-1263064853"
"2022-05-19","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220519190401012222CV112370958"
"2022-05-19","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220519195403011319CV1095463382"
"2022-05-19","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220519111323011571CV657596019"
"2022-05-19","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220519122023014073JZ-66659065"
"2022-05-20","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220520083556006337JZ-1397400735"
"2022-05-20","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220520094545010130JZ-624711543"
"2022-05-20","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220520134859006915JZ-406177065"
"2022-05-20","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220520092158010350JZ908210399"
"2022-05-20","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220520162805010662JZ1828740251"
"2022-05-20","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220520141308009968CV677803687"
"2022-05-20","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220520175852010949JZ-1095779029"
"2022-05-20","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220520091920007897CV-725906214"
"2022-05-20","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220520161543010520JZ1555972268"
"2022-05-21","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220521090850008768JZ369861645"
"2022-05-21","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220521142232012031JZ-16106950"
"2022-05-21","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220521143301008749JZ-1775596692"
"2022-05-21","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220521145420012091JZ-458062139"
"2022-05-21","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220521154401008780CV-671237756"
"2022-05-21","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220521162342014001JZ-700856996"
"2022-05-21","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220521163617012010JZ1822022075"
"2022-05-21","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220521164658006993CV2100449996"
"2022-05-21","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220521133043011809FZ-1405256901"
"2022-05-21","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220521133114011899JZ1481042285"
"2022-05-22","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220522143224011688JZ-28502496"
"2022-05-22","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220522125722008825CV2145752597"
"2022-05-22","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220522120058009696CV-724720573"
"2022-05-22","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220522120110010301FZ-1616632693"
"2022-05-22","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220522153756009666CV-2135165496"
"2022-05-22","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220522154117009671CV-554993238"
"2022-05-23","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220523183006007801JZ-1112405795"
"2022-05-23","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220523115209011010CV-1071214332"
"2022-05-23","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220523122643013379CV-329444183"
"2022-05-23","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220523142413011042CV-2106446364"
"2022-05-23","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220523144332011009CV-1803116212"
"2022-05-23","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220523091134011587CV-2059539227"
"2022-05-23","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220523091800011503CV-997652408"
"2022-05-23","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220523130600013979CV-1809384845"
"2022-05-23","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220523134906013951CV-93523568"
"2022-05-23","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220523192853010301JZ-1708558075"
"2022-05-23","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220523113416015446CV-1652884576"
"2022-05-24","EQ-ECFCB","KC-CENTRAL","KC-STAFF","20220524113936012435CV1513152177"
"2022-05-24","EQ-ECFCB","KC-CENTRAL","KC-STAFF","20220524125110012475CV1195364332"
"2022-05-24","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220524101030013752CV487081866"
"2022-05-24","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220524152048013752CV141531797"
"2022-05-24","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220524154405013795JZ707051418"
"2022-05-24","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220524152928015597CV-1952095834"
"2022-05-24","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220524171338015581JZ1826661497"
"2022-05-24","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220524121747011889CV-451833115"
"2022-05-24","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220524164057011825CV-1919405075"
"2022-05-24","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220524173003011557CV-1590602617"
"2022-05-24","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220524201729001700JZ469139899"
"2022-05-24","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220524175100015986CV1809083235"
"2022-05-24","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220524103137019596JZ-508281546"
"2022-05-24","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220524122042019537CV239526093"
"2022-05-25","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220525140610012834JZ957807271"
"2022-05-25","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220525173055012813JZ-565403680"
"2022-05-25","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220525194244010676CV637184813"
"2022-05-25","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220525111840003536CV-664148739"
"2022-05-25","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220525111906003549RV-833273347"
"2022-05-25","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220525171143003544CV767253097"
"2022-05-25","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220525113119009123CV-300857332"
"2022-05-25","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220525155725007910CV465420615"
"2022-05-25","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220525170040006505JZ348700454"
"2022-05-25","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220525183045006514JZ1064061302"
"2022-05-26","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220526091254013020CV16432771"
"2022-05-26","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220526105138013036JZ851490973"
"2022-05-26","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220526115507013020CV1919564663"
"2022-05-26","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220526153021008786JZ323401504"
"2022-05-26","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220526161354008724JZ233113578"
"2022-05-26","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220526180507008791JZ96397265"
"2022-05-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220526111903009864JZ-1029675242"
"2022-05-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220526120953014501JZ1702409196"
"2022-05-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220526150826012848CV-671057050"
"2022-05-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220526151627011838CV-2012880512"
"2022-05-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220526153547008101JZ-1199349365"
"2022-05-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220526202634005501JZ-1194306591"
"2022-05-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220526213409003901JZ824293042"
"2022-05-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220526213623005101FZ-685693940"
"2022-05-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220526213655005101JZ416495089"
"2022-05-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220526213707005101FZ-386690623"
"2022-05-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220526214015006101JZ-1589738597"
"2022-05-26","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220526123031011302FZ-1441367984"
"2022-05-26","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220526111837006845CV627212053"
"2022-05-26","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220526154028013344FZ-542696513"
"2022-05-26","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220526154042013354CV-1013926241"
